"variant","af","filter.pvalue","lrt.pvalue","beta","beta.std.err","variant_h2","notes","cluster_variants","p_adj_BH","p_adj_bonferroni","rejected_BH_005","rejected_bonferroni_005","rejected_BH_010","rejected_bonferroni_010"
"K24310",0.261,0,0.818,-0.0122,0.053,0.0163,NA,"K24310",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K13012",0.138,0,0.103,-0.0841,0.0514,0.115,NA,"K13012",0.635809523809524,1,FALSE,FALSE,FALSE,FALSE
"K24300",0.369,0,0.132,-0.0731,0.0484,0.106,NA,"K24300",0.704609808102345,1,FALSE,FALSE,FALSE,FALSE
"K00690",0.197,0,0.0766,0.16,0.0899,0.125,NA,"K00690",0.569583284023669,1,FALSE,FALSE,FALSE,FALSE
"K13693",0.153,0,0.541,-0.0846,0.138,0.0431,NA,"K13693",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K15918",0.148,0,0.861,0.0741,0.424,0.0123,NA,"K15918",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07026",0.172,0,0.51,-0.0831,0.126,0.0465,NA,"K07026",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03153",0.645,0,0.0945,0.246,0.146,0.118,NA,"K03153",0.614495454545455,1,FALSE,FALSE,FALSE,FALSE
"K14153",0.138,0,0.804,-0.0928,0.374,0.0175,NA,"K14153",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02116",0.66,0,0.676,0.0229,0.0547,0.0295,NA,"K02116",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K08998",0.571,0,0.072,-0.211,0.117,0.127,NA,"K08998",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K01271",0.246,0,0.411,-0.316,0.383,0.0581,NA,"K01271",0.995165229885058,1,FALSE,FALSE,FALSE,FALSE
"K06886",0.695,0,0.0322,-0.202,0.0939,0.15,NA,"K06886",0.43944414893617,1,FALSE,FALSE,FALSE,FALSE
"K02674",0.34,0,0.205,-0.102,0.0799,0.0894,NA,"K02674",0.841993469387755,1,FALSE,FALSE,FALSE,FALSE
"K02672",0.448,0,0.948,-0.00728,0.111,0.00461,NA,"K02672",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00557",0.414,0,0.875,0.0288,0.183,0.0111,NA,"K00557",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K13877",0.458,0,0.172,0.116,0.0846,0.0963,NA,"K13877",0.785053783044667,1,FALSE,FALSE,FALSE,FALSE
"K12658",0.374,0,0.0291,0.191,0.087,0.153,NA,"K12658",0.422329565217391,1,FALSE,FALSE,FALSE,FALSE
"K21060",0.0443,0,0.683,-0.0364,0.089,0.0288,NA,"K21060",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00847",0.739,0,0.964,-0.00282,0.0621,0.0032,NA,"K00847",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01194",0.202,0,0.433,-0.0581,0.0739,0.0553,NA,"K01194",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09004",0.148,0,0.16,-0.132,0.0932,0.0991,NA,"K09004",0.755061262959472,1,FALSE,FALSE,FALSE,FALSE
"K07059",0.246,0,0.622,0.0361,0.0732,0.0348,NA,"K07059",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01484",0.433,0,0.283,0.374,0.348,0.0757,NA,"K01484",0.9257734375,1,FALSE,FALSE,FALSE,FALSE
"K05520",0.813,0,0.476,0.0648,0.0907,0.0503,NA,"K05520",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03777",0.227,0,0.864,0.0134,0.0781,0.0121,NA,"K03777",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K19775",0.123,0,0.808,-0.0295,0.121,0.0172,NA,"K19775",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K08191",0.473,0,0.561,0.0413,0.0708,0.0411,NA,"K08191",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09822",0.0394,0,0.381,0.141,0.161,0.0618,NA,"K09822",0.981815234173958,1,FALSE,FALSE,FALSE,FALSE
"K11941",0.113,0,0.506,-0.0632,0.0948,0.047,NA,"K11941",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07667",0.635,0,0.774,-0.039,0.136,0.0203,NA,"K07667",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K05555",0.419,0,0.661,0.0334,0.0759,0.031,NA,"K05555",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09890",0.369,0,0.0634,0.401,0.215,0.131,NA,"K09890",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K22210",0.286,0,0.993,0.000665,0.0734,0.000639,NA,"K22210",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00355",0.64,0,0.996,-0.000324,0.068,0.000336,NA,"K00355",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03782",0.665,0,0.687,0.0299,0.0742,0.0285,NA,"K03782",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01278",0.172,0,0.721,-0.113,0.316,0.0252,NA,"K01278",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K10748",0.207,0,0.407,-0.0798,0.0961,0.0585,NA,"K10748",0.995165229885058,1,FALSE,FALSE,FALSE,FALSE
"K09773",0.798,0,0.915,0.0169,0.157,0.00758,NA,"K09773",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K24160",0.365,0,0.299,-0.0524,0.0503,0.0732,NA,"K24160",0.938028195488722,1,FALSE,FALSE,FALSE,FALSE
"K01750",0.335,0,0.626,-0.0308,0.0631,0.0344,NA,"K01750",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03503",0.335,0,0.378,0.0501,0.0567,0.0623,NA,"K03503",0.980137752459865,1,FALSE,FALSE,FALSE,FALSE
"K03502",0.374,0,0.913,0.00604,0.0554,0.00769,NA,"K03502",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K08714",0.143,0,0.298,0.204,0.196,0.0734,NA,"K08714",0.937829038340666,1,FALSE,FALSE,FALSE,FALSE
"K23753",0.212,0,0.785,-0.0567,0.207,0.0193,NA,"K23753",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K13953",0.64,0,0.501,0.0441,0.0654,0.0475,NA,"K13953",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01444",0.123,0,0.612,-0.0603,0.119,0.0358,NA,"K01444",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K26288",0.0542,0,0.679,0.0783,0.189,0.0292,NA,"K26288",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K26059",0.0837,0,0.428,-0.0878,0.111,0.0559,NA,"K26059",0.998606694560669,1,FALSE,FALSE,FALSE,FALSE
"K02761",0.227,0,0.43,0.0798,0.101,0.0557,NA,"K02761",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01053",0.517,0,0.366,0.0417,0.046,0.0638,NA,"K01053",0.976324986680874,1,FALSE,FALSE,FALSE,FALSE
"K07270",0.138,0,0.881,-0.0138,0.0927,0.0105,NA,"K07270",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00030",0.153,0,0.464,-0.33,0.45,0.0517,NA,"K00030",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07148",0.542,0,0.897,0.0105,0.0811,0.00914,NA,"K07148",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01214",0.552,0,0.844,0.019,0.0964,0.0139,NA,"K01214",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01467",0.483,0,0.0737,0.13,0.0725,0.126,NA,"K01467",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K21698",0.31,0,0.333,-0.159,0.164,0.0683,NA,"K21698",0.958482857142857,1,FALSE,FALSE,FALSE,FALSE
"K01284",0.458,0,0.491,-0.207,0.3,0.0486,NA,"K01284",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01555",0.433,0,0.0573,0.166,0.0867,0.134,NA,"K01555",0.561450293542074,1,FALSE,FALSE,FALSE,FALSE
"K01932",0.0985,0,0.645,0.0588,0.127,0.0326,NA,"K01932,K22116",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K22310",0.527,0,0.15,0.174,0.121,0.101,NA,"K22310",0.730593385214008,1,FALSE,FALSE,FALSE,FALSE
"K12972",0.67,0,0.659,-0.0292,0.0661,0.0312,NA,"K12972",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K08082",0.202,0,0.24,-0.288,0.244,0.0828,NA,"K08082",0.891454005934718,1,FALSE,FALSE,FALSE,FALSE
"K08083",0.36,0,0.709,0.0534,0.143,0.0263,NA,"K08083",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09797",0.118,0,0.719,-0.103,0.286,0.0254,NA,"K09797",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00992",0.562,0,0.913,-0.0318,0.292,0.00767,NA,"K00992",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07102",0.567,0,0.865,-0.0607,0.355,0.012,NA,"K07102",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03807",0.34,0,0.843,0.0763,0.385,0.014,NA,"K03807",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02652",0.369,0,0.0993,-0.144,0.0867,0.116,NA,"K02652",0.630604534005038,1,FALSE,FALSE,FALSE,FALSE
"K09798",0.443,0,0.0112,0.499,0.195,0.178,NA,"K09798",0.263278873239437,1,FALSE,FALSE,FALSE,FALSE
"K07265",0.276,0,0.389,0.0468,0.0542,0.0608,NA,"K07265",0.987689148073022,1,FALSE,FALSE,FALSE,FALSE
"K09699",0.596,0,0.802,0.0392,0.156,0.0177,NA,"K09699",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00167",0.616,0,0.549,-0.0734,0.122,0.0422,NA,"K00167",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00166",0.557,0,0.505,0.103,0.155,0.0471,NA,"K00166",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K22292",0.414,0,0.94,0.0128,0.17,0.00533,NA,"K22292",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K16264",0.532,0,0.824,-0.0215,0.0964,0.0157,NA,"K16264",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K15725",0.251,0,0.648,-0.0326,0.0713,0.0322,NA,"K15725",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K12146",0.0887,0,0.777,0.0345,0.122,0.02,NA,"K12146",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K15836",0.128,0,0.952,0.00413,0.0682,0.00426,NA,"K15836",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K06024",0.813,0,0.58,-0.172,0.311,0.0391,NA,"K06024",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09707",0.158,0,0.748,-0.065,0.202,0.0227,NA,"K09707",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K25494",0.158,0,0.00742,0.303,0.112,0.187,NA,"K25494",0.218540823529412,1,FALSE,FALSE,FALSE,FALSE
"K00459",0.847,0,0.945,0.00617,0.0893,0.00487,NA,"K00459",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K05349",0.611,0,0.932,0.00517,0.0607,0.00602,NA,"K05349",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K06200",0.567,0,0.899,0.0142,0.111,0.009,NA,"K06200",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K27802",0.847,0,0.139,-0.349,0.235,0.104,NA,"K27802",0.718175757575757,1,FALSE,FALSE,FALSE,FALSE
"K20881",0.365,0,0.174,-0.428,0.314,0.0958,NA,"K20881",0.786557450628366,1,FALSE,FALSE,FALSE,FALSE
"K01494",0.803,0,0.188,0.14,0.106,0.0928,NA,"K01494",0.808690721649485,1,FALSE,FALSE,FALSE,FALSE
"K20971",0.212,0,0.934,0.014,0.168,0.00586,NA,"K20971",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01609",0.837,0,0.968,0.0076,0.19,0.00283,NA,"K01609",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07660",0.399,0,0.641,0.0944,0.202,0.0329,NA,"K07660",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K11744",0.424,0,0.275,-0.0812,0.0743,0.0769,NA,"K11744",0.922871983914209,1,FALSE,FALSE,FALSE,FALSE
"K05297",0.172,0,0.084,0.347,0.2,0.122,NA,"K05297",0.589635524475524,1,FALSE,FALSE,FALSE,FALSE
"K17382",0.0493,0,0.756,-0.0302,0.097,0.022,NA,"K17382",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01297",0.695,0,0.346,0.0753,0.0797,0.0665,NA,"K01297",0.962031561461794,1,FALSE,FALSE,FALSE,FALSE
"K03894",0.0394,0,0.99,-0.00202,0.158,0.000901,NA,"K03894,K03897",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03705",0.581,0,0.917,-0.0317,0.304,0.00735,NA,"K03705",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01283",0.113,0,0.857,-0.0206,0.115,0.0127,NA,"K01283",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K10763",0.517,0,0.447,-0.336,0.441,0.0537,NA,"K10763",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K13695",0.172,0,0.343,-0.218,0.23,0.0669,NA,"K13695",0.962031561461794,1,FALSE,FALSE,FALSE,FALSE
"K13694",0.227,0,0.945,-0.0152,0.222,0.00483,NA,"K13694",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02099",0.276,0,0.452,-0.0573,0.0761,0.053,NA,"K02099",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K21703",0.227,0,0.826,-0.0264,0.12,0.0156,NA,"K21703",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00558",0.507,0,0.0934,0.0548,0.0325,0.118,NA,"K00558",0.612112303664921,1,FALSE,FALSE,FALSE,FALSE
"K03284",0.857,0,0.0403,0.553,0.268,0.144,NA,"K03284",0.481580190930788,1,FALSE,FALSE,FALSE,FALSE
"K11897",0.256,0,0.942,-0.00368,0.0502,0.00517,NA,"K11897",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K11899",0.0493,0,0.633,0.0394,0.0824,0.0337,NA,"K11899",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K11890",0.271,0,0.96,-0.00253,0.0502,0.00355,NA,"K11890",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K11915",0.153,0,0.572,-0.0338,0.0596,0.0399,NA,"K11915",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03744",0.626,0,0.52,0.0724,0.112,0.0454,NA,"K03744",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K23061",0.207,0,0.131,0.126,0.0827,0.106,NA,"K23061,K23062,K23063,K23064",0.70151550802139,1,FALSE,FALSE,FALSE,FALSE
"K06894",0.552,0,0.551,-0.0521,0.0872,0.0421,NA,"K06894",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K05367",0.384,0,0.98,0.00184,0.0738,0.00176,NA,"K05367",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09157",0.0296,0,0.743,0.0554,0.169,0.0231,NA,"K09157",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07124",0.739,0,0.527,0.0619,0.0978,0.0446,NA,"K07124",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K24217",0.502,0,0.542,0.0535,0.0876,0.043,NA,"K24217",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09011",0.0443,0,0.854,0.0941,0.511,0.013,NA,"K09011",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K19173",0.0296,0,0.286,-0.1,0.0938,0.0752,NA,"K19173,K19174",0.92746243523316,1,FALSE,FALSE,FALSE,FALSE
"K19175",0.0542,0,0.328,-0.0689,0.0703,0.069,NA,"K19175",0.958482857142857,1,FALSE,FALSE,FALSE,FALSE
"K19172",0.0739,0,0.219,-0.076,0.0617,0.0866,NA,"K19172",0.867510284810127,1,FALSE,FALSE,FALSE,FALSE
"K19171",0.0788,0,0.424,-0.049,0.0612,0.0564,NA,"K19171",0.998606694560669,1,FALSE,FALSE,FALSE,FALSE
"K19170",0.103,0,0.44,-0.0392,0.0506,0.0545,NA,"K19170",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K19169",0.113,0,0.664,-0.0229,0.0526,0.0307,NA,"K19169",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00620",0.68,0,0.544,0.193,0.318,0.0428,NA,"K00620",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K22320",0.148,0,0.599,-0.0586,0.111,0.0372,NA,"K22320",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K22319",0.0936,0,0.743,-0.0399,0.122,0.0231,NA,"K22319",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K22318",0.0542,0,0.7,-0.0743,0.193,0.0272,NA,"K22318",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K22317",0.143,0,0.653,-0.0513,0.114,0.0318,NA,"K22317",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K22302",0.118,0,0.542,-0.0325,0.0532,0.0431,NA,"K22302",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02574",0.0591,0,0.0635,-0.519,0.278,0.13,NA,"K02574",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K02573",0.0591,0,0.0635,-0.519,0.278,0.13,NA,"K02573",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K01520",0.778,0,0.577,-0.061,0.109,0.0394,NA,"K01520",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K05895",0.429,0,1.95e-08,0.9,0.154,0.382,NA,"K05895",3.25455e-05,9.76365e-05,TRUE,TRUE,TRUE,TRUE
"K14347",0.576,0,0.672,0.0466,0.11,0.0299,NA,"K14347",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00784",0.562,0,0.82,-0.0134,0.0588,0.0161,NA,"K00784",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K23743",0.123,0,0.275,0.11,0.101,0.0769,NA,"K23743",0.922871983914209,1,FALSE,FALSE,FALSE,FALSE
"K28317",0.0493,0,0.428,-0.187,0.236,0.0559,NA,"K28317",0.998606694560669,1,FALSE,FALSE,FALSE,FALSE
"K06402",0.232,0,0.831,-0.0183,0.0859,0.0151,NA,"K06402",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K05567",0.379,0,0.327,0.191,0.195,0.0691,NA,"K05567",0.958482857142857,1,FALSE,FALSE,FALSE,FALSE
"K05571",0.414,0,0.428,0.127,0.16,0.0559,NA,"K05571",0.998606694560669,1,FALSE,FALSE,FALSE,FALSE
"K18353",0.108,0,0.301,-0.125,0.121,0.0729,NA,"K18353",0.940765917602996,1,FALSE,FALSE,FALSE,FALSE
"K04749",0.261,0,0.627,-0.0442,0.0909,0.0343,NA,"K04749",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09689",0.212,0,0.844,0.0161,0.0815,0.0139,NA,"K09689,K10107",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K06320",0.197,0,0.684,-0.0242,0.0592,0.0288,NA,"K06320",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09688",0.207,0,0.792,-0.0193,0.0728,0.0187,NA,"K09688",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K28186",0.143,0,0.771,-0.023,0.079,0.0206,NA,"K28186",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00116",0.562,0,0.806,0.0297,0.121,0.0174,NA,"K00116",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K21429",0.0296,0,0.867,-0.0161,0.0961,0.0118,NA,"K21429",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K13683",0.0739,0,0.936,0.00764,0.0949,0.00568,NA,"K13683",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02377",0.241,0,0.653,0.0218,0.0485,0.0318,NA,"K02377",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01711",0.438,0,0.05,-0.0693,0.0351,0.138,NA,"K01711",0.531269052631579,1,FALSE,FALSE,FALSE,FALSE
"K03207",0.0985,0,0.705,0.0358,0.0944,0.0268,NA,"K03207",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07248",0.34,0,0.402,-0.0417,0.0496,0.0591,NA,"K07248",0.994473320158103,1,FALSE,FALSE,FALSE,FALSE
"K01174",0.355,0,0.626,0.034,0.0697,0.0344,NA,"K01174",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03291",0.251,0,0.000116,0.378,0.096,0.267,NA,"K03291",0.0176003636363636,0.580812,TRUE,FALSE,TRUE,FALSE
"K04517",0.739,0,0.0556,0.475,0.247,0.135,NA,"K04517",0.555448508946322,1,FALSE,FALSE,FALSE,FALSE
"K01192",0.217,0,0.581,-0.0473,0.0855,0.039,NA,"K01192",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02498",0.557,0,0.73,0.0602,0.175,0.0243,NA,"K02498",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K10778",0.576,0,0.5,-0.0602,0.0891,0.0476,NA,"K10778",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03810",0.158,0,0.283,-0.147,0.137,0.0757,NA,"K03810",0.9257734375,1,FALSE,FALSE,FALSE,FALSE
"K05946",0.232,0,0.907,0.00714,0.0608,0.00828,NA,"K05946",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K19333",0.286,0,0.116,-0.144,0.0914,0.111,NA,"K19333",0.663785142857143,1,FALSE,FALSE,FALSE,FALSE
"K18581",0.207,0,0.911,-0.0076,0.0681,0.00788,NA,"K18581",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K15652",0.118,0,0.331,-0.114,0.117,0.0685,NA,"K15652",0.958482857142857,1,FALSE,FALSE,FALSE,FALSE
"K24112",0.0887,0,0.945,-0.0164,0.237,0.00489,NA,"K24112",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K24110",0.0837,0,5.6e-05,-0.485,0.118,0.279,NA,"K24110",0.01121568,0.280392,TRUE,FALSE,TRUE,FALSE
"K24109",0.0837,0,0.397,-0.221,0.26,0.0597,NA,"K24109",0.992400898652022,1,FALSE,FALSE,FALSE,FALSE
"K24108",0.167,0,0.449,0.195,0.257,0.0534,NA,"K24108",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K27502",0.069,0,0.782,-0.0824,0.298,0.0195,NA,"K27502",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K27684",0.069,0,0.782,-0.0824,0.298,0.0195,NA,"K27684",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02007",0.064,0,0.00655,1.08,0.393,0.19,NA,"K02007,K02008",0.202111829268293,1,FALSE,FALSE,FALSE,FALSE
"K16915",0.0345,0,0.717,-0.0379,0.104,0.0256,NA,"K16915",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03404",0.0296,0,0.806,-0.0831,0.338,0.0173,NA,"K03404",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03405",0.384,0,0.1,0.225,0.136,0.116,NA,"K03405",0.630604534005038,1,FALSE,FALSE,FALSE,FALSE
"K02224",0.488,0,6.32e-05,0.763,0.187,0.277,NA,"K02224",0.0120525642857143,0.3164424,TRUE,FALSE,TRUE,FALSE
"K02188",0.281,0,0.0853,0.231,0.133,0.121,NA,"K02188",0.594015438108484,1,FALSE,FALSE,FALSE,FALSE
"K06042",0.443,0,8.35e-08,1.15,0.206,0.365,NA,"K00595,K02189,K03394,K05936,K06042",0.000104521125,0.0004180845,TRUE,TRUE,TRUE,TRUE
"K02234",0.438,0,0.557,0.0506,0.086,0.0414,NA,"K02234",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02230",0.389,0,0.00274,0.527,0.174,0.209,NA,"K02230",0.125400540540541,1,FALSE,FALSE,FALSE,FALSE
"K03795",0.236,0,0.889,0.014,0.0998,0.00988,NA,"K03795",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02225",0.369,0,0.0746,0.397,0.222,0.125,NA,"K02225",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K03148",0.241,0,0.928,-0.0113,0.125,0.00637,NA,"K03148",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03150",0.187,0,0.896,0.0184,0.14,0.00924,NA,"K03150",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00067",0.685,0,0.181,-0.0638,0.0475,0.0942,NA,"K00067",0.796368189806678,1,FALSE,FALSE,FALSE,FALSE
"K01790",0.675,0,0.471,-0.0348,0.0482,0.0509,NA,"K01790",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01021",0.108,0,0.107,-0.147,0.091,0.113,NA,"K01021",0.645480722891566,1,FALSE,FALSE,FALSE,FALSE
"K23164",0.379,0,0.0377,-0.101,0.0484,0.146,NA,"K23164",0.462656617647059,1,FALSE,FALSE,FALSE,FALSE
"K19159",0.202,0,0.553,-0.0287,0.0483,0.0419,NA,"K19159",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K19158",0.177,0,0.999,-4.56e-05,0.0493,6.52e-05,NA,"K19158",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K06080",0.128,0,0.876,-0.072,0.461,0.011,NA,"K06080",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02673",0.399,0,0.655,0.0409,0.0914,0.0316,NA,"K02673",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K28854",0.187,0,0.712,0.0643,0.174,0.026,NA,"K28854",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02843",0.35,0,0.942,0.0112,0.153,0.00518,NA,"K02843",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02849",0.0788,0,0.0785,-0.443,0.251,0.124,NA,"K02849",0.576318914956012,1,FALSE,FALSE,FALSE,FALSE
"K01579",0.709,0,0.754,0.0272,0.0866,0.0221,NA,"K01579",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02647",0.369,0,0.526,0.0833,0.131,0.0447,NA,"K02647",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K17247",0.552,0,0.453,0.102,0.136,0.0529,NA,"K17247",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07147",0.557,0,0.374,0.22,0.248,0.0627,NA,"K07147",0.97633889468196,1,FALSE,FALSE,FALSE,FALSE
"K03606",0.172,0,0.865,0.012,0.0704,0.012,NA,"K03606",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K18554",0.118,0,0.626,-0.0644,0.132,0.0345,NA,"K18554",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K22441",0.414,0,0.797,-0.0192,0.0746,0.0182,NA,"K22441",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K16135",0.458,0,0.328,-0.0688,0.0701,0.0691,NA,"K16135",0.958482857142857,1,FALSE,FALSE,FALSE,FALSE
"K03928",0.261,0,0.559,0.0538,0.0918,0.0413,NA,"K03928",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07192",0.35,0,0.428,0.0655,0.0825,0.0559,NA,"K07192",0.998606694560669,1,FALSE,FALSE,FALSE,FALSE
