"variant","af","filter.pvalue","lrt.pvalue","beta","beta.std.err","variant_h2","notes","cluster_variants","p_adj_BH","p_adj_bonferroni","rejected_BH_005","rejected_bonferroni_005","rejected_BH_010","rejected_bonferroni_010"
"K00520",0.0448,0,0.0683,102,55.8,0.129,NA,"K00520",0.74835886214442,1,FALSE,FALSE,FALSE,FALSE
"K19058",0.0199,0,0.0537,-127,65.5,0.136,NA,"K19058",0.739189189189189,1,FALSE,FALSE,FALSE,FALSE
"K08364",0.0448,0,0.17,-74.9,54.3,0.0973,NA,"K08364",0.892857142857143,1,FALSE,FALSE,FALSE,FALSE
"K08363",0.0498,0,0.0663,102,55.5,0.13,NA,"K08363",0.74835886214442,1,FALSE,FALSE,FALSE,FALSE
"K08365",0.0846,0,0.615,-17.7,35.2,0.0356,NA,"K08365",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K07498",0.189,0,0.188,-44.6,33.8,0.0932,NA,"K07498",0.922473012757606,1,FALSE,FALSE,FALSE,FALSE
"K04053",0.0348,0,0.959,3.54,68,0.00369,NA,"K04053",0.997296173044925,1,FALSE,FALSE,FALSE,FALSE
"K03222",0.114,0,0.996,-0.251,44.6,0.000399,NA,"K03222",0.999799839871897,1,FALSE,FALSE,FALSE,FALSE
"K02493",0.975,0,0.824,-23.2,104,0.0158,NA,"K02493",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K01627",0.736,0,0.757,31.8,102,0.022,NA,"K00979,K01627",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K11751",0.318,0,0.583,-33.2,60.5,0.0389,NA,"K11751",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K03976",0.866,0,0.665,26.3,60.7,0.0307,NA,"K03976",0.985477178423237,1,FALSE,FALSE,FALSE,FALSE
"K06182",0.697,0,0.0942,120,71.6,0.118,NA,"K06182",0.808130081300813,1,FALSE,FALSE,FALSE,FALSE
"K20918",0.0547,0,0.288,61.9,58.1,0.0753,NA,"K20918",0.949241924851681,1,FALSE,FALSE,FALSE,FALSE
"K04335",0.119,0,0.98,-1.17,46.2,0.0018,NA,"K04335",0.999594073472701,1,FALSE,FALSE,FALSE,FALSE
"K04337",0.144,0,0.214,43.9,35.2,0.0881,NA,"K04337",0.93804537521815,1,FALSE,FALSE,FALSE,FALSE
"K04338",0.159,0,0.342,32.5,34.2,0.0673,NA,"K04338,K06214",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K09973",0.473,0,0.286,-55.1,51.5,0.0756,NA,"K09973",0.949241924851681,1,FALSE,FALSE,FALSE,FALSE
"K17686",0.985,0,0.383,-52.9,60.5,0.0619,NA,"K17686",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K24343",0.164,0,0.555,60.8,103,0.0419,NA,"K21217,K24343,K24344",0.980565371024735,1,FALSE,FALSE,FALSE,FALSE
"K09860",0.179,0,0.622,-48.5,98.1,0.035,NA,"K09860",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K02399",0.657,0,0.338,-41.5,43.2,0.068,NA,"K02399",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K02398",0.677,0,0.056,129,67.2,0.135,NA,"K02398",0.746428571428572,1,FALSE,FALSE,FALSE,FALSE
"K02386",0.667,0,0.778,22.6,80.1,0.02,NA,"K02386,K02392,K02393,K02394",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K00575",0.711,0,0.289,37.3,35.1,0.0752,NA,"K00575",0.949408672798949,1,FALSE,FALSE,FALSE,FALSE
"K02387",0.816,0,0.309,-48.3,47.3,0.0721,NA,"K02387,K02388,K02389,K02408,K02409,K02410,K02416",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K02390",0.786,0,0.362,-41.9,45.9,0.0646,NA,"K02390",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K02391",0.582,0,0.539,21.1,34.3,0.0436,NA,"K02391",0.977157360406091,1,FALSE,FALSE,FALSE,FALSE
"K02395",0.761,0,0.565,22.3,38.7,0.0409,NA,"K02395",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K02396",0.821,0,0.539,-28.6,46.4,0.0436,NA,"K02396",0.977157360406091,1,FALSE,FALSE,FALSE,FALSE
"K02397",0.736,0,0.621,-20.2,40.7,0.0351,NA,"K02397",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K06603",0.433,0,0.655,21.3,47.7,0.0317,NA,"K06603",0.982918789331735,1,FALSE,FALSE,FALSE,FALSE
"K02407",0.716,0,0.989,0.642,44.9,0.00101,NA,"K02407",0.999799839871897,1,FALSE,FALSE,FALSE,FALSE
"K02422",0.721,0,0.756,-14.8,47.5,0.022,NA,"K02422",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K10941",0.378,0,0.816,-18.5,79.7,0.0165,NA,"K10941",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K02411",0.711,0,0.964,1.76,39.2,0.00317,NA,"K02411",0.998756734355574,1,FALSE,FALSE,FALSE,FALSE
"K02412",0.687,0,0.513,-29.4,44.8,0.0464,NA,"K02412",0.975103734439834,1,FALSE,FALSE,FALSE,FALSE
"K02413",0.677,0,0.491,-30.2,43.8,0.0488,NA,"K02413",0.975103734439834,1,FALSE,FALSE,FALSE,FALSE
"K02414",0.682,0,0.826,-8.41,38.1,0.0156,NA,"K02414",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K02417",0.806,0,0.582,-25.2,45.7,0.039,NA,"K02417",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K02418",0.776,0,0.715,-15,41.1,0.0259,NA,"K02418",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K02419",0.806,0,0.486,-32.5,46.6,0.0495,NA,"K02419",0.972832600878945,1,FALSE,FALSE,FALSE,FALSE
"K02420",0.786,0,0.933,-3.13,37.2,0.00596,NA,"K02420",0.993854630218267,1,FALSE,FALSE,FALSE,FALSE
"K02421",0.801,0,0.133,-56.6,37.5,0.106,NA,"K02421",0.855345911949686,1,FALSE,FALSE,FALSE,FALSE
"K02401",0.811,0,0.189,-60.9,46.2,0.0931,NA,"K02401",0.92375366568915,1,FALSE,FALSE,FALSE,FALSE
"K02400",0.796,0,0.802,-11.3,45.1,0.0178,NA,"K02400",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K02404",0.572,0,0.891,-7.38,53.6,0.00976,NA,"K02404",0.992868286160018,1,FALSE,FALSE,FALSE,FALSE
"K04562",0.537,0,0.567,29.2,50.9,0.0406,NA,"K04562",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K02405",0.711,0,0.997,-0.15,46.5,0.00023,NA,"K02405",0.999799839871897,1,FALSE,FALSE,FALSE,FALSE
"K03413",0.746,0,0.756,14.5,46.6,0.0221,NA,"K03413",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K03414",0.517,0,0.798,-15.1,59,0.0181,NA,"K03414",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K03407",0.741,0,0.855,8.02,43.8,0.013,NA,"K03407",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K03412",0.741,0,0.738,15.7,46.7,0.0237,NA,"K03412",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K03408",0.721,0,0.71,17.1,45.9,0.0264,NA,"K03408",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K02193",0.567,0,0.437,-53.8,69.1,0.0552,NA,"K02193",0.968957871396896,1,FALSE,FALSE,FALSE,FALSE
"K02196",0.552,0,0.073,-132,73.3,0.127,NA,"K02196",0.760869565217391,1,FALSE,FALSE,FALSE,FALSE
"K04754",0.582,0,0.3,-78.8,75.8,0.0734,NA,"K04754",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K01782",0.562,0,0.338,46.7,48.7,0.0679,NA,"K01782",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K08296",0.851,0,0.0152,174,71.2,0.171,NA,"K08296",0.575187969924812,1,FALSE,FALSE,FALSE,FALSE
"K07320",0.562,0,0.553,51.7,87,0.0421,NA,"K07320",0.980565371024735,1,FALSE,FALSE,FALSE,FALSE
"K08997",0.915,0,0.308,66,64.7,0.0722,NA,"K08997",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K17315",0.502,0,0.976,1.32,44.4,0.00211,NA,"K17315",0.999594073472701,1,FALSE,FALSE,FALSE,FALSE
"K17316",0.443,0,0.839,9.17,45.1,0.0144,NA,"K17316,K17317",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K15329",0.0498,0,0.619,36,72.3,0.0353,NA,"K15329",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K06133",0.552,0,0.9,-3.55,28.1,0.00893,NA,"K06133",0.992884864165589,1,FALSE,FALSE,FALSE,FALSE
"K03770",0.751,0,0.302,86.7,83.7,0.0732,NA,"K03770",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K02237",0.806,0,0.16,101,71.3,0.0995,NA,"K02237",0.882028665931643,1,FALSE,FALSE,FALSE,FALSE
"K28165",0.184,0,0.0707,141,77.6,0.128,NA,"K28165",0.751059322033898,1,FALSE,FALSE,FALSE,FALSE
"K14260",0.657,0,0.767,19.3,64.9,0.0211,NA,"K14260",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K02552",0.343,0,0.436,59,75.6,0.0552,NA,"K02552",0.968458462905376,1,FALSE,FALSE,FALSE,FALSE
"K02551",0.418,0,0.902,-8.59,69.5,0.00876,NA,"K01661,K02551",0.992884864165589,1,FALSE,FALSE,FALSE,FALSE
"K08680",0.234,0,0.568,48.8,85.2,0.0405,NA,"K08680",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K02549",0.408,0,0.241,65.5,55.7,0.0831,NA,"K02549",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K13636",0.134,0,0.565,35,60.6,0.0409,NA,"K13636",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K05939",0.527,0,0.932,-3.29,38.4,0.00608,NA,"K05939",0.993854630218267,1,FALSE,FALSE,FALSE,FALSE
"K09948",0.403,0,0.47,42.3,58.5,0.0512,NA,"K09948",0.972832600878945,1,FALSE,FALSE,FALSE,FALSE
"K05800",0.473,0,0.238,62.8,53,0.0836,NA,"K05800",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K10805",0.721,0,0.647,25.1,54.9,0.0325,NA,"K10805",0.982685297691373,1,FALSE,FALSE,FALSE,FALSE
"K09914",0.373,0,0.196,49.5,38.2,0.0915,NA,"K09914",0.932126696832579,1,FALSE,FALSE,FALSE,FALSE
"K07443",0.607,0,0.549,35.2,58.6,0.0425,NA,"K07443",0.980565371024735,1,FALSE,FALSE,FALSE,FALSE
"K01580",0.114,0,0.883,5.82,39.5,0.0105,NA,"K01580",0.992143658810326,1,FALSE,FALSE,FALSE,FALSE
"K09924",0.473,0,0.788,-10.1,37.5,0.0191,NA,"K09924",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K00432",0.816,0,0.227,55.3,45.6,0.0857,NA,"K00432",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K22083",0.199,0,0.599,-18.5,35.2,0.0373,NA,"K22083",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K00675",0.393,0,0.736,-13.4,39.8,0.0239,NA,"K00675",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K13639",0.552,0,0.143,46.3,31.5,0.104,NA,"K13639",0.869047619047619,1,FALSE,FALSE,FALSE,FALSE
"K03478",0.284,0,0.577,19.2,34.4,0.0395,NA,"K03478",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K01222",0.318,0,0.122,63.2,40.7,0.109,NA,"K01222",0.855345911949686,1,FALSE,FALSE,FALSE,FALSE
"K03387",0.577,0,0.676,-23,55,0.0297,NA,"K03387",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K24119",0.617,0,0.746,21.5,66.3,0.023,NA,"K24119",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K15986",0.323,0,0.468,56.5,77.7,0.0515,NA,"K15986",0.972832600878945,1,FALSE,FALSE,FALSE,FALSE
"K03098",0.547,0,0.53,31.5,50.1,0.0445,NA,"K03098",0.976418570375829,1,FALSE,FALSE,FALSE,FALSE
"K18301",0.393,0,0.771,-11.4,39.2,0.0206,NA,"K18301",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K02297",0.637,0,0.452,-31.2,41.5,0.0533,NA,"K02297",0.972832600878945,1,FALSE,FALSE,FALSE,FALSE
"K02298",0.602,0,0.215,-56.9,45.7,0.0879,NA,"K02298",0.93804537521815,1,FALSE,FALSE,FALSE,FALSE
"K02299",0.642,0,0.377,-39.1,44.1,0.0627,NA,"K02299,K02300",0.960264900662252,1,FALSE,FALSE,FALSE,FALSE
"K02257",0.955,0,0.284,-72.6,67.6,0.0759,NA,"K02257",0.949241924851681,1,FALSE,FALSE,FALSE,FALSE
"K06075",0.617,0,0.563,24,41.4,0.041,NA,"K06075",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K19736",0.209,0,0.23,53.5,44.5,0.085,NA,"K19736",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K01534",0.677,0,0.492,32.4,47.1,0.0487,NA,"K01534",0.975103734439834,1,FALSE,FALSE,FALSE,FALSE
"K00757",0.259,0,0.854,12.2,66.2,0.013,NA,"K00757",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K02503",0.925,0,0.131,92,60.7,0.107,NA,"K02503",0.855345911949686,1,FALSE,FALSE,FALSE,FALSE
"K09859",0.284,0,0.175,74,54.4,0.0959,NA,"K09859",0.900205761316872,1,FALSE,FALSE,FALSE,FALSE
"K07337",0.353,0,0.0707,99.6,54.8,0.128,NA,"K07337",0.751059322033898,1,FALSE,FALSE,FALSE,FALSE
"K07251",0.234,0,0.319,88.3,88.3,0.0707,NA,"K07251,K08723",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K03885",0.96,0,0.704,32.6,85.7,0.027,NA,"K03885",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K09808",0.736,0,0.103,155,94.4,0.115,NA,"K09808,K09810",0.822683706070288,1,FALSE,FALSE,FALSE,FALSE
"K09928",0.602,0,0.348,50.9,54.1,0.0666,NA,"K09928",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K11085",0.731,0,0.767,12.8,43,0.021,NA,"K11085",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K00912",0.716,0,0.678,-41.5,99.8,0.0294,NA,"K00912",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K09791",0.761,0,0.34,-68.3,71.4,0.0677,NA,"K09791",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K05788",0.682,0,0.761,27.8,91.1,0.0216,NA,"K05788",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K08992",0.791,0,0.291,40.3,38,0.0749,NA,"K08992",0.952225130890052,1,FALSE,FALSE,FALSE,FALSE
"K19804",0.418,0,0.0693,128,70.3,0.128,NA,"K19804",0.748380129589633,1,FALSE,FALSE,FALSE,FALSE
"K06169",0.483,0,0.689,30.7,76.8,0.0284,NA,"K06169",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K13634",0.468,0,0.581,-36.8,66.5,0.0392,NA,"K13634",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K00259",0.657,0,0.0308,108,49.7,0.152,NA,"K00259",0.65531914893617,1,FALSE,FALSE,FALSE,FALSE
"K00833",0.776,0,0.482,32.2,45.8,0.0499,NA,"K00833,K01935",0.972832600878945,1,FALSE,FALSE,FALSE,FALSE
"K01012",0.856,0,0.809,-11,45.6,0.0171,NA,"K01012",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K00652",0.597,0,0.346,-44.7,47.3,0.0668,NA,"K00652",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K02169",0.622,0,0.153,71.5,49.9,0.101,NA,"K02169",0.874717832957111,1,FALSE,FALSE,FALSE,FALSE
"K03799",0.806,0,1,0.000764,44.3,1.22e-06,NA,"K03799",1,1,FALSE,FALSE,FALSE,FALSE
"K00892",0.239,0,0.0658,155,83.5,0.13,NA,"K00892",0.74835886214442,1,FALSE,FALSE,FALSE,FALSE
"K03746",0.502,0,0.00319,115,38.6,0.207,NA,"K03746",0.39875,1,FALSE,FALSE,FALSE,FALSE
"K01693",0.746,0,0.555,-28,47.4,0.0419,NA,"K01693",0.980565371024735,1,FALSE,FALSE,FALSE,FALSE
"K01814",0.846,0,0.206,56.4,44.4,0.0897,NA,"K01814",0.932126696832579,1,FALSE,FALSE,FALSE,FALSE
"K11755",0.448,0,0.0116,186,72.9,0.178,NA,"K11755",0.534188034188034,1,FALSE,FALSE,FALSE,FALSE
"K09858",0.687,0,0.998,0.146,58.7,0.000177,NA,"K09858",0.999799839871897,1,FALSE,FALSE,FALSE,FALSE
"K03269",0.726,0,0.0593,146,77,0.133,NA,"K03269",0.746428571428572,1,FALSE,FALSE,FALSE,FALSE
"K00857",0.741,0,0.494,46.8,68.4,0.0485,NA,"K00857",0.975103734439834,1,FALSE,FALSE,FALSE,FALSE
"K02069",0.299,0,0.112,59.1,37,0.112,NA,"K02069",0.838323353293413,1,FALSE,FALSE,FALSE,FALSE
"K02571",0.214,0,0.502,26.6,39.6,0.0476,NA,"K02571",0.975103734439834,1,FALSE,FALSE,FALSE,FALSE
"K03532",0.0697,0,0.638,46.7,99,0.0334,NA,"K03532",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K07811",0.0498,0,0.61,36.6,71.7,0.0362,NA,"K07647,K07811",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K03974",0.244,0,0.00548,230,82.1,0.195,NA,"K03974",0.421538461538461,1,FALSE,FALSE,FALSE,FALSE
"K03969",0.537,0,0.136,80.7,53.8,0.106,NA,"K03969",0.855345911949686,1,FALSE,FALSE,FALSE,FALSE
"K03970",0.234,0,0.0609,147,78.2,0.132,NA,"K03970",0.746428571428572,1,FALSE,FALSE,FALSE,FALSE
"K03973",0.254,0,0.0175,157,65.5,0.167,NA,"K03973",0.592024539877301,1,FALSE,FALSE,FALSE,FALSE
"K01760",0.756,0,0.416,35.5,43.6,0.0577,NA,"K01760",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K06131",0.896,0,0.99,-0.957,78,0.000869,NA,"K06131",0.999799839871897,1,FALSE,FALSE,FALSE,FALSE
"K05779",0.244,0,0.0668,-101,55,0.13,NA,"K05779",0.74835886214442,1,FALSE,FALSE,FALSE,FALSE
"K05778",0.254,0,0.217,-69.4,56.1,0.0874,NA,"K05777,K05778",0.940207972270364,1,FALSE,FALSE,FALSE,FALSE
"K03668",0.592,0,0.183,-70.1,52.4,0.0943,NA,"K03668",0.918674698795181,1,FALSE,FALSE,FALSE,FALSE
"K06938",0.642,0,0.825,-12.4,55.8,0.0157,NA,"K06938",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K03286",0.746,0,0.0735,176,97.6,0.127,NA,"K03286",0.760869565217391,1,FALSE,FALSE,FALSE,FALSE
"K18979",0.866,0,0.13,203,133,0.107,NA,"K18979",0.855345911949686,1,FALSE,FALSE,FALSE,FALSE
"K01448",0.861,0,0.677,40.9,97.9,0.0296,NA,"K01448",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K03572",0.856,0,0.429,81.9,103,0.0562,NA,"K03572",0.963611859838275,1,FALSE,FALSE,FALSE,FALSE
"K04088",0.721,0,0.651,39.7,87.6,0.0321,NA,"K04088",0.982815797407296,1,FALSE,FALSE,FALSE,FALSE
"K04087",0.721,0,0.651,39.7,87.6,0.0321,NA,"K04087",0.982815797407296,1,FALSE,FALSE,FALSE,FALSE
"K09937",0.373,0,0.921,-4.53,45.8,0.00702,NA,"K09937",0.992884864165589,1,FALSE,FALSE,FALSE,FALSE
"K02963",0.93,0,0.919,11.7,115,0.00726,NA,"K02963",0.992884864165589,1,FALSE,FALSE,FALSE,FALSE
"K01810",0.896,0,0.529,43.7,69.4,0.0446,NA,"K01810",0.976418570375829,1,FALSE,FALSE,FALSE,FALSE
"K03409",0.204,0,0.252,75,65.3,0.0812,NA,"K03409",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K00380",0.617,0,0.259,48.5,42.8,0.0801,NA,"K00380",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K00381",0.721,0,0.268,57.5,51.8,0.0785,NA,"K00381",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K00390",0.856,0,0.118,73.4,46.8,0.11,NA,"K00390",0.851370851370851,1,FALSE,FALSE,FALSE,FALSE
"K14060",0.443,0,0.297,19.6,18.7,0.0739,NA,"K14060",0.953757225433526,1,FALSE,FALSE,FALSE,FALSE
"K00868",0.502,0,0.917,3.99,38.4,0.00738,NA,"K00868",0.992884864165589,1,FALSE,FALSE,FALSE,FALSE
"K01058",0.358,0,0.105,80.9,49.6,0.115,NA,"K01058",0.826771653543307,1,FALSE,FALSE,FALSE,FALSE
"K01007",0.652,0,0.543,23.1,38,0.0431,NA,"K01007",0.979474252790781,1,FALSE,FALSE,FALSE,FALSE
"K03675",0.0746,0,0.516,-55.1,84.6,0.0461,NA,"K03675",0.975103734439834,1,FALSE,FALSE,FALSE,FALSE
"K22230",0.388,0,0.399,36.2,42.8,0.0599,NA,"K22230",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K07394",0.368,0,0.506,35.1,52.7,0.0472,NA,"K07394",0.975103734439834,1,FALSE,FALSE,FALSE,FALSE
"K07222",0.483,0,0.702,-12.1,31.7,0.0271,NA,"K07222",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K05844",0.537,0,0.207,72.6,57.4,0.0894,NA,"K05844",0.933273219116321,1,FALSE,FALSE,FALSE,FALSE
"K13985",0.682,0,0.995,0.178,31.5,0.000401,NA,"K13985",0.999799839871897,1,FALSE,FALSE,FALSE,FALSE
"K14051",0.119,0,0.791,19,71.5,0.0188,NA,"K14051",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K03817",0.313,0,0.218,-60.1,48.7,0.0872,NA,"K03817",0.941226575809199,1,FALSE,FALSE,FALSE,FALSE
"K02821",0.264,0,0.99,0.596,46.1,0.000916,NA,"K02821",0.999799839871897,1,FALSE,FALSE,FALSE,FALSE
"K03475",0.244,0,0.529,31.5,50,0.0447,NA,"K03475",0.976418570375829,1,FALSE,FALSE,FALSE,FALSE
"K02822",0.264,0,0.99,0.596,46.1,0.000916,NA,"K02822",0.999799839871897,1,FALSE,FALSE,FALSE,FALSE
"K13590",0.517,0,0.441,-44.1,57.1,0.0546,NA,"K13590",0.97027972027972,1,FALSE,FALSE,FALSE,FALSE
"K01485",0.647,0,0.792,-9.13,34.5,0.0187,NA,"K01485",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K10974",0.269,0,0.0835,50.6,29.1,0.122,NA,"K10974",0.793621013133208,1,FALSE,FALSE,FALSE,FALSE
"K07005",0.318,0,0.202,-61.4,48,0.0904,NA,"K07005",0.932126696832579,1,FALSE,FALSE,FALSE,FALSE
"K00375",0.796,0,0.447,23.3,30.6,0.054,NA,"K00375",0.972832600878945,1,FALSE,FALSE,FALSE,FALSE
"K16263",0.199,0,0.113,-78.1,49,0.112,NA,"K16263",0.843283582089552,1,FALSE,FALSE,FALSE,FALSE
"K05601",0.159,0,0.541,47.6,77.8,0.0434,NA,"K05601",0.978300180831826,1,FALSE,FALSE,FALSE,FALSE
"K11933",0.0945,0,0.564,39.6,68.5,0.0409,NA,"K11933",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K09915",0.607,0,0.774,-18,62.8,0.0204,NA,"K09915",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K07461",0.657,0,0.481,31.6,44.8,0.05,NA,"K07461",0.972832600878945,1,FALSE,FALSE,FALSE,FALSE
"K10910",0.0597,0,0.656,-44,98.6,0.0316,NA,"K10910",0.982918789331735,1,FALSE,FALSE,FALSE,FALSE
"K04046",0.647,0,0.268,-68.1,61.3,0.0785,NA,"K04046",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K01840",0.254,0,0.409,-39.5,47.7,0.0586,NA,"K01840",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K02275",0.841,0,0.837,10.5,51.1,0.0146,NA,"K02275",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K02274",0.801,0,0.963,2.27,49.1,0.00328,NA,"K02274",0.998756734355574,1,FALSE,FALSE,FALSE,FALSE
"K02258",0.537,0,0.62,25.4,51.2,0.0352,NA,"K02258",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K02276",0.706,0,0.816,11.3,48.4,0.0165,NA,"K02276",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K14998",0.672,0,0.936,-4.01,50.1,0.00567,NA,"K14998",0.993854630218267,1,FALSE,FALSE,FALSE,FALSE
"K02259",0.831,0,0.645,22.7,49.3,0.0326,NA,"K02259",0.981735159817352,1,FALSE,FALSE,FALSE,FALSE
"K09954",0.557,0,0.964,2.74,60.5,0.00321,NA,"K09954",0.998756734355574,1,FALSE,FALSE,FALSE,FALSE
"K16052",0.274,0,0.0908,67,39.4,0.12,NA,"K16052",0.808130081300813,1,FALSE,FALSE,FALSE,FALSE
"K12267",0.229,0,0.282,66.6,61.7,0.0763,NA,"K12267",0.948217888365837,1,FALSE,FALSE,FALSE,FALSE
"K05306",0.313,0,0.389,-38.7,44.8,0.0611,NA,"K05306",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K26913",0.0746,0,0.714,-20.6,56.1,0.026,NA,"K26913",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K03430",0.388,0,0.967,1.69,40.7,0.00295,NA,"K03430",0.99876058665565,1,FALSE,FALSE,FALSE,FALSE
"K02010",0.597,0,0.151,45.2,31.3,0.102,NA,"K02010",0.873842592592593,1,FALSE,FALSE,FALSE,FALSE
"K00851",0.692,0,0.956,2.4,43.3,0.00393,NA,"K00851",0.997296173044925,1,FALSE,FALSE,FALSE,FALSE
"K06145",0.507,0,0.681,-22,53.4,0.0291,NA,"K06145",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K09712",0.119,0,0.263,80.7,71.8,0.0793,NA,"K09712",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K08234",0.498,0,0.021,96.7,41.6,0.163,NA,"K08234",0.606936416184971,1,FALSE,FALSE,FALSE,FALSE
"K00456",0.0299,0,0.968,2.95,73.3,0.00286,NA,"K00456",0.998968008255934,1,FALSE,FALSE,FALSE,FALSE
"K00639",0.716,0,0.359,-34.2,37.2,0.065,NA,"K00639",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K00060",0.602,0,0.413,-28.2,34.4,0.0581,NA,"K00060",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K13954",0.199,0,0.936,-3.93,48.8,0.0057,NA,"K13954",0.993854630218267,1,FALSE,FALSE,FALSE,FALSE
"K07025",0.796,0,0.383,36.1,41.3,0.0618,NA,"K07025",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K03658",0.244,0,0.471,-26.9,37.2,0.0511,NA,"K03658",0.972832600878945,1,FALSE,FALSE,FALSE,FALSE
"K01734",0.637,0,0.276,-49.4,45.2,0.0772,NA,"K01734",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K11930",0.0647,0,0.852,-11.4,60.9,0.0133,NA,"K11930",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
